dwaCode	title	action	object	iwaCode	workActivityCode
4.A.4.a.7.I03.D04	Resolve issues affecting transportation operations.	Resolve	Issues Affecting Transportation Operations	4.A.4.a.7.I03	4.A.4.a.7
4.A.4.a.8.I01.D01	Audition for roles.	Audition	Roles	4.A.4.a.8.I01	4.A.4.a.8
4.A.4.a.8.I01.D02	Perform for recordings.	Perform	Recordings	4.A.4.a.8.I01	4.A.4.a.8
4.A.4.a.8.I01.D03	Perform music for the public.	Perform	Music Public	4.A.4.a.8.I01	4.A.4.a.8
4.A.4.a.8.I01.D04	Collaborate with others to prepare or perform artistic productions.	Collaborate	Others Prepare Perform Artistic	4.A.4.a.8.I01	4.A.4.a.8
4.A.4.a.8.I01.D05	Entertain public with comedic or dramatic performances.	Entertain	Public Comedic Dramatic Performances	4.A.4.a.8.I01	4.A.4.a.8
4.A.4.a.8.I01.D06	Perform dances.	Perform	Dances	4.A.4.a.8.I01	4.A.4.a.8
4.A.4.a.8.I02.D01	Operate gaming equipment.	Operate	Gaming Equipment	4.A.4.a.8.I02	4.A.4.a.8
4.A.4.a.8.I02.D02	Conduct amusement or gaming activities.	Conduct	Amusement Gaming Activities	4.A.4.a.8.I02	4.A.4.a.8
4.A.4.a.8.I03.D01	Respond to customer problems or complaints.	Respond	Customer Problems Complaints	4.A.4.a.8.I03	4.A.4.a.8
4.A.4.a.8.I03.D02	Respond to customer inquiries.	Respond	Customer Inquiries	4.A.4.a.8.I03	4.A.4.a.8
4.A.4.a.8.I03.D03	Answer customer questions about goods or services.	Answer	Customer Questions About Goods	4.A.4.a.8.I03	4.A.4.a.8
4.A.4.a.8.I03.D04	Communicate with customers to resolve complaints or ensure satisfaction.	Communicate	Customers Resolve Complaints Ensure	4.A.4.a.8.I03	4.A.4.a.8
4.A.4.a.8.I03.D05	Resolve customer complaints or problems.	Resolve	Customer Complaints Problems	4.A.4.a.8.I03	4.A.4.a.8
4.A.4.a.8.I03.D06	Correspond with customers to answer questions or resolve complaints.	Correspond	Customers Answer Questions Resolve	4.A.4.a.8.I03	4.A.4.a.8
4.A.4.b.3.I01.D01	Teach basic living or other adaptive skills to patients or caregivers.	Teach	Basic Living Adaptive Skills	4.A.4.b.3.I01	4.A.4.b.3
4.A.4.b.3.I01.D02	Teach life skills or strategies to clients or their families.	Teach	Life Skills Strategies Clients	4.A.4.b.3.I01	4.A.4.b.3
4.A.4.b.3.I01.D03	Teach daily living skills or behaviors.	Teach	Daily Living Skills Behaviors	4.A.4.b.3.I01	4.A.4.b.3
4.A.4.b.3.I01.D04	Teach life skills.	Teach	Life Skills	4.A.4.b.3.I01	4.A.4.b.3
4.A.4.b.3.I02.D01	Teach vocational courses.	Teach	Vocational Courses	4.A.4.b.3.I02	4.A.4.b.3
4.A.4.b.3.I02.D02	Teach classes in area of specialization.	Teach	Classes Area Specialization	4.A.4.b.3.I02	4.A.4.b.3
4.A.4.b.3.I02.D03	Teach social science courses at the college level.	Teach	Social Science Courses College	4.A.4.b.3.I02	4.A.4.b.3
4.A.4.b.3.I02.D04	Lead classes or community events.	Lead	Classes Community Events	4.A.4.b.3.I02	4.A.4.b.3
4.A.4.b.3.I02.D05	Guide class discussions.	Guide	Class Discussions	4.A.4.b.3.I02	4.A.4.b.3
4.A.4.b.3.I02.D06	Apply multiple teaching methods.	Apply	Multiple Teaching Methods	4.A.4.b.3.I02	4.A.4.b.3
4.A.4.b.3.I02.D07	Teach online courses.	Teach	Online Courses	4.A.4.b.3.I02	4.A.4.b.3
4.A.4.b.3.I02.D08	Instruct college students in social sciences or humanities disciplines.	Instruct	College Students Social Sciences	4.A.4.b.3.I02	4.A.4.b.3
4.A.4.b.3.I02.D09	Instruct college students in physical or life sciences.	Instruct	College Students Physical Life	4.A.4.b.3.I02	4.A.4.b.3
4.A.4.b.3.I02.D10	Tutor students who need extra assistance.	Tutor	Students Who Need Extra	4.A.4.b.3.I02	4.A.4.b.3
4.A.4.b.3.I02.D11	Teach humanities courses at the college level.	Teach	Humanities Courses College Level	4.A.4.b.3.I02	4.A.4.b.3
4.A.4.b.3.I02.D12	Teach physical science or mathematics courses at the college level.	Teach	Physical Science Mathematics Courses	4.A.4.b.3.I02	4.A.4.b.3
4.A.4.b.3.I02.D13	Read to students.	Read	Students	4.A.4.b.3.I02	4.A.4.b.3
4.A.4.b.3.I03.D01	Educate the public about fire safety or prevention.	Educate	Public About Fire Safety	4.A.4.b.3.I03	4.A.4.b.3
4.A.4.b.3.I03.D02	Teach safety standards or environmental compliance methods.	Teach	Safety Standards Environmental Compliance	4.A.4.b.3.I03	4.A.4.b.3
4.A.4.b.3.I03.D03	Provide safety training.	Provide	Safety Training	4.A.4.b.3.I03	4.A.4.b.3
4.A.4.b.3.I04.D01	Train personnel to enhance job skills.	Train	Personnel Enhance Job Skills	4.A.4.b.3.I04	4.A.4.b.3
4.A.4.b.3.I04.D02	Train personnel on proper operational procedures.	Train	Personnel Proper Operational Procedures	4.A.4.b.3.I04	4.A.4.b.3
4.A.4.b.3.I04.D03	Train others in operational procedures.	Train	Others Operational Procedures	4.A.4.b.3.I04	4.A.4.b.3
4.A.4.b.3.I04.D04	Train personnel.	Train	Personnel	4.A.4.b.3.I04	4.A.4.b.3
4.A.4.b.3.I04.D05	Train sales personnel.	Train	Sales Personnel	4.A.4.b.3.I04	4.A.4.b.3
4.A.4.b.3.I04.D06	Instruct staff in work policies or procedures.	Instruct	Staff Work Policies Procedures	4.A.4.b.3.I04	4.A.4.b.3
4.A.4.b.3.I04.D07	Train others on performance techniques.	Train	Others Performance Techniques	4.A.4.b.3.I04	4.A.4.b.3
4.A.4.b.3.I04.D08	Train staff members.	Train	Staff Members	4.A.4.b.3.I04	4.A.4.b.3
4.A.4.b.3.I04.D09	Train workers in farming, forestry, or hunting techniques.	Train	Workers Farming Forestry Hunting	4.A.4.b.3.I04	4.A.4.b.3
4.A.4.b.3.I04.D10	Train food preparation or food service personnel.	Train	Food Preparation Food Service	4.A.4.b.3.I04	4.A.4.b.3
4.A.4.b.3.I04.D11	Train employees on environmental awareness, conservation, or safety topics.	Train	Employees Environmental Awareness Conservation	4.A.4.b.3.I04	4.A.4.b.3
4.A.4.b.3.I04.D12	Train personnel in organizational or compliance procedures.	Train	Personnel Organizational Compliance Procedures	4.A.4.b.3.I04	4.A.4.b.3
4.A.4.b.3.I04.D13	Train construction or extraction personnel.	Train	Construction Extraction Personnel	4.A.4.b.3.I04	4.A.4.b.3
4.A.4.b.3.I04.D14	Train employees in proper work procedures.	Train	Employees Proper Work Procedures	4.A.4.b.3.I04	4.A.4.b.3
4.A.4.b.3.I04.D15	Train personnel in technical or scientific procedures.	Train	Personnel Technical Scientific Procedures	4.A.4.b.3.I04	4.A.4.b.3
4.A.4.b.3.I04.D16	Conduct employee training programs.	Conduct	Employee Training Programs	4.A.4.b.3.I04	4.A.4.b.3
4.A.4.b.3.I04.D17	Train personnel on managerial topics.	Train	Personnel Managerial Topics	4.A.4.b.3.I04	4.A.4.b.3
4.A.4.b.3.I04.D18	Train others on work processes.	Train	Others Work Processes	4.A.4.b.3.I04	4.A.4.b.3
4.A.4.b.3.I04.D19	Train transportation or material moving personnel.	Train	Transportation Material Moving Personnel	4.A.4.b.3.I04	4.A.4.b.3
4.A.4.b.3.I04.D20	Train service staff.	Train	Service Staff	4.A.4.b.3.I04	4.A.4.b.3
4.A.4.b.3.I04.D21	Train staff members in social services skills.	Train	Staff Members Social Services	4.A.4.b.3.I04	4.A.4.b.3
4.A.4.b.3.I05.D01	Instruct workers to use equipment or perform technical procedures.	Instruct	Workers Use Equipment Perform	4.A.4.b.3.I05	4.A.4.b.3
4.A.4.b.3.I05.D02	Instruct patients in the use of assistive equipment.	Instruct	Patients Use Assistive Equipment	4.A.4.b.3.I05	4.A.4.b.3
4.A.4.b.3.I05.D03	Teach others to use computer equipment or hardware.	Teach	Others Use Computer Equipment	4.A.4.b.3.I05	4.A.4.b.3
4.A.4.b.3.I05.D04	Train others in computer interface or software use.	Train	Others Computer Interface Software	4.A.4.b.3.I05	4.A.4.b.3
4.A.4.b.3.I05.D05	Teach others to use technology or equipment.	Teach	Others Use Technology Equipment	4.A.4.b.3.I05	4.A.4.b.3
4.A.4.b.3.I05.D06	Demonstrate activity techniques or equipment use.	Demonstrate	Activity Techniques Equipment Use	4.A.4.b.3.I05	4.A.4.b.3
4.A.4.b.3.I05.D07	Train customers in the use of products.	Train	Customers Use Products	4.A.4.b.3.I05	4.A.4.b.3
4.A.4.b.3.I06.D01	Teach exercise or fitness techniques.	Teach	Exercise Fitness Techniques	4.A.4.b.3.I06	4.A.4.b.3
4.A.4.b.3.I06.D02	Engage patients in exercises or activities.	Engage	Patients Exercises Activities	4.A.4.b.3.I06	4.A.4.b.3
4.A.4.b.3.I06.D03	Teach physical education.	Teach	Physical Education	4.A.4.b.3.I06	4.A.4.b.3
4.A.4.b.3.I06.D04	Teach medical procedures or medical equipment use to patients.	Teach	Medical Procedures Medical Equipment	4.A.4.b.3.I06	4.A.4.b.3
4.A.4.b.3.I06.D05	Train patients, family members, or caregivers in techniques for managing disabilities or illnesses.	Train	Patients Family Members Caregivers	4.A.4.b.3.I06	4.A.4.b.3
4.A.4.b.3.I06.D06	Conduct health or safety training programs.	Conduct	Health Safety Training Programs	4.A.4.b.3.I06	4.A.4.b.3
4.A.4.b.3.I06.D07	Teach health or hygiene practices.	Teach	Health Hygiene Practices	4.A.4.b.3.I06	4.A.4.b.3
4.A.4.b.3.I06.D08	Train medical providers.	Train	Medical Providers	4.A.4.b.3.I06	4.A.4.b.3
4.A.4.b.3.I06.D09	Teach health management classes.	Teach	Health Management Classes	4.A.4.b.3.I06	4.A.4.b.3
4.A.4.b.3.I06.D10	Teach medical procedures to healthcare personnel.	Teach	Medical Procedures Healthcare Personnel	4.A.4.b.3.I06	4.A.4.b.3
4.A.4.b.3.I06.D11	Train caregivers or other non-medical personnel.	Train	Caregivers Non-medical Personnel	4.A.4.b.3.I06	4.A.4.b.3
4.A.4.b.4.I01.D01	Supervise maintenance workers.	Supervise	Maintenance Workers	4.A.4.b.4.I01	4.A.4.b.4
4.A.4.b.4.I01.D02	Supervise engineering or other technical personnel.	Supervise	Engineering Technical Personnel	4.A.4.b.4.I01	4.A.4.b.4
4.A.4.b.4.I01.D03	Supervise trainees.	Supervise	Trainees	4.A.4.b.4.I01	4.A.4.b.4
4.A.4.b.4.I01.D04	Supervise service workers.	Supervise	Service Workers	4.A.4.b.4.I01	4.A.4.b.4
4.A.4.b.4.I01.D05	Supervise production or support personnel.	Supervise	Production Support Personnel	4.A.4.b.4.I01	4.A.4.b.4
4.A.4.b.4.I01.D06	Direct activities of subordinates.	Direct	Activities Subordinates	4.A.4.b.4.I01	4.A.4.b.4
4.A.4.b.4.I01.D07	Supervise information technology personnel.	Supervise	Information Technology Personnel	4.A.4.b.4.I01	4.A.4.b.4
4.A.4.b.4.I01.D08	Supervise clerical or administrative personnel.	Supervise	Clerical Administrative Personnel	4.A.4.b.4.I01	4.A.4.b.4
4.A.4.b.4.I01.D09	Supervise activities of other legal personnel.	Supervise	Activities Legal Personnel	4.A.4.b.4.I01	4.A.4.b.4
4.A.4.b.4.I01.D10	Supervise scientific or technical personnel.	Supervise	Scientific Technical Personnel	4.A.4.b.4.I01	4.A.4.b.4
4.A.4.b.4.I01.D11	Supervise medical support personnel.	Supervise	Medical Support Personnel	4.A.4.b.4.I01	4.A.4.b.4
4.A.4.b.4.I01.D12	Supervise workers providing client or patient services.	Supervise	Workers Providing Client Patient	4.A.4.b.4.I01	4.A.4.b.4
4.A.4.b.4.I01.D13	Supervise employees.	Supervise	Employees	4.A.4.b.4.I01	4.A.4.b.4
4.A.4.b.4.I01.D14	Supervise patient care personnel.	Supervise	Patient Care Personnel	4.A.4.b.4.I01	4.A.4.b.4
4.A.4.b.4.I01.D15	Supervise technical medical personnel.	Supervise	Technical Medical Personnel	4.A.4.b.4.I01	4.A.4.b.4
4.A.4.b.4.I01.D16	Supervise sales or support personnel.	Supervise	Sales Support Personnel	4.A.4.b.4.I01	4.A.4.b.4
4.A.4.b.4.I01.D17	Supervise laboratory work.	Supervise	Laboratory Work	4.A.4.b.4.I01	4.A.4.b.4
4.A.4.b.4.I01.D18	Supervise student research or internship work.	Supervise	Student Research Internship Work	4.A.4.b.4.I01	4.A.4.b.4
4.A.4.b.4.I01.D19	Supervise workers performing environmentally sustainable activities.	Supervise	Workers Performing Environmentally Sustainable	4.A.4.b.4.I01	4.A.4.b.4
4.A.4.b.4.I02.D01	Serve on institutional or departmental committees.	Serve	Institutional Departmental Committees	4.A.4.b.4.I02	4.A.4.b.4
4.A.4.b.4.I03.D01	Manage content of broadcasts or presentations.	Manage	Content Broadcasts Presentations	4.A.4.b.4.I03	4.A.4.b.4
4.A.4.b.4.I03.D02	Direct productions or performances.	Direct	Productions Performances	4.A.4.b.4.I03	4.A.4.b.4
4.A.4.b.4.I03.D03	Coordinate musical rehearsals or performances.	Coordinate	Musical Rehearsals Performances	4.A.4.b.4.I03	4.A.4.b.4
4.A.4.b.4.I03.D04	Coordinate athletic or sporting events or activities.	Coordinate	Athletic Sporting Events Activities	4.A.4.b.4.I03	4.A.4.b.4
4.A.4.b.4.I03.D05	Coordinate artistic activities.	Coordinate	Artistic Activities	4.A.4.b.4.I03	4.A.4.b.4
4.A.4.b.4.I04.D01	Coordinate forestry or agricultural activities.	Coordinate	Forestry Agricultural Activities	4.A.4.b.4.I04	4.A.4.b.4
4.A.4.b.4.I04.D02	Manage agricultural or forestry operations.	Manage	Agricultural Forestry Operations	4.A.4.b.4.I04	4.A.4.b.4
4.A.4.b.4.I04.D03	Direct activities of agricultural, forestry, or fishery employees.	Direct	Activities Agricultural Forestry Fishery	4.A.4.b.4.I04	4.A.4.b.4
4.A.4.b.4.I05.D01	Supervise inmate activities.	Supervise	Inmate Activities	4.A.4.b.4.I05	4.A.4.b.4
4.A.4.b.4.I05.D02	Count prison inmates or personnel.	Count	Prison Inmates Personnel	4.A.4.b.4.I05	4.A.4.b.4
4.A.4.b.4.I06.D01	Direct surveying activities.	Direct	Surveying Activities	4.A.4.b.4.I06	4.A.4.b.4
4.A.4.b.4.I06.D02	Direct technical activities or operations.	Direct	Technical Activities Operations	4.A.4.b.4.I06	4.A.4.b.4
4.A.4.b.4.I06.D03	Coordinate design activities.	Coordinate	Design Activities	4.A.4.b.4.I06	4.A.4.b.4
4.A.4.b.4.I06.D04	Coordinate software or hardware installation.	Coordinate	Software Hardware Installation	4.A.4.b.4.I06	4.A.4.b.4
4.A.4.b.4.I06.D05	Direct scientific activities.	Direct	Scientific Activities	4.A.4.b.4.I06	4.A.4.b.4
4.A.4.b.4.I06.D06	Direct natural resources management or conservation programs.	Direct	Natural Resources Management Conservation	4.A.4.b.4.I06	4.A.4.b.4
4.A.4.b.4.I06.D07	Manage information technology projects or system activities.	Manage	Information Technology Projects System	4.A.4.b.4.I06	4.A.4.b.4
4.A.4.b.4.I06.D08	Manage scientific or technical project resources.	Manage	Scientific Technical Project Resources	4.A.4.b.4.I06	4.A.4.b.4
4.A.4.b.4.I06.D09	Direct medical science or healthcare programs.	Direct	Medical Science Healthcare Programs	4.A.4.b.4.I06	4.A.4.b.4
4.A.4.b.4.I06.D10	Direct design or development activities.	Direct	Design Development Activities	4.A.4.b.4.I06	4.A.4.b.4
4.A.4.b.4.I06.D11	Coordinate cross-disciplinary research programs.	Coordinate	Cross-disciplinary Research Programs	4.A.4.b.4.I06	4.A.4.b.4
4.A.4.b.4.I07.D01	Coordinate training activities.	Coordinate	Training Activities	4.A.4.b.4.I07	4.A.4.b.4
4.A.4.b.4.I07.D02	Coordinate personnel recruitment activities.	Coordinate	Personnel Recruitment Activities	4.A.4.b.4.I07	4.A.4.b.4
4.A.4.b.4.I07.D03	Direct employee training programs.	Direct	Employee Training Programs	4.A.4.b.4.I07	4.A.4.b.4
4.A.4.b.4.I07.D04	Manage human resources activities.	Manage	Human Resources Activities	4.A.4.b.4.I07	4.A.4.b.4
4.A.4.b.4.I08.D01	Direct quality control activities.	Direct	Quality Control Activities	4.A.4.b.4.I08	4.A.4.b.4
4.A.4.b.4.I08.D02	Coordinate flight control or management activities.	Coordinate	Flight Control Management Activities	4.A.4.b.4.I08	4.A.4.b.4
4.A.4.b.4.I08.D03	Manage control system activities in organizations.	Manage	Control System Activities Organizations	4.A.4.b.4.I08	4.A.4.b.4
4.A.4.b.4.I09.D01	Manage budgets for personal services operations.	Manage	Budgets Personal Services Operations	4.A.4.b.4.I09	4.A.4.b.4
4.A.4.b.4.I09.D02	Direct financial operations.	Direct	Financial Operations	4.A.4.b.4.I09	4.A.4.b.4
4.A.4.b.4.I09.D03	Direct fundraising or financing activities.	Direct	Fundraising Financing Activities	4.A.4.b.4.I09	4.A.4.b.4
4.A.4.b.4.I09.D04	Prepare operational budgets.	Prepare	Operational Budgets	4.A.4.b.4.I09	4.A.4.b.4
4.A.4.b.4.I09.D05	Manage organizational or project budgets.	Manage	Organizational Project Budgets	4.A.4.b.4.I09	4.A.4.b.4
4.A.4.b.4.I09.D06	Manage financial activities of the organization.	Manage	Financial Activities Organization	4.A.4.b.4.I09	4.A.4.b.4
4.A.4.b.4.I09.D07	Manage budgets for appropriate resource allocation.	Manage	Budgets Appropriate Resource Allocation	4.A.4.b.4.I09	4.A.4.b.4
4.A.4.b.4.I09.D08	Manage organizational or program finances.	Manage	Organizational Program Finances	4.A.4.b.4.I09	4.A.4.b.4
4.A.4.b.4.I09.D09	Prepare operational budgets for green energy or other green operations.	Prepare	Operational Budgets Green Energy	4.A.4.b.4.I09	4.A.4.b.4
4.A.4.b.4.I09.D10	Prepare project budgets.	Prepare	Project Budgets	4.A.4.b.4.I09	4.A.4.b.4
4.A.4.b.4.I10.D01	Direct natural resources extraction projects.	Direct	Natural Resources Extraction Projects	4.A.4.b.4.I10	4.A.4.b.4
4.A.4.b.4.I10.D02	Direct construction or extraction personnel.	Direct	Construction Extraction Personnel	4.A.4.b.4.I10	4.A.4.b.4
4.A.4.b.4.I10.D03	Direct construction activities.	Direct	Construction Activities	4.A.4.b.4.I10	4.A.4.b.4
4.A.4.b.4.I10.D04	Direct installation activities.	Direct	Installation Activities	4.A.4.b.4.I10	4.A.4.b.4
4.A.4.b.4.I10.D05	Coordinate construction project activities.	Coordinate	Construction Project Activities	4.A.4.b.4.I10	4.A.4.b.4
4.A.4.b.4.I10.D06	Coordinate construction or installation activities.	Coordinate	Construction Installation Activities	4.A.4.b.4.I10	4.A.4.b.4
4.A.4.b.4.I10.D07	Manage construction activities.	Manage	Construction Activities	4.A.4.b.4.I10	4.A.4.b.4
